ticker,entry_date,return_pct,duration_days,rsi_at_entry,atr_pct_at_entry,dist_atr_at_entry,weekday,month,Date,regime_bull
ZETA,2024-10-22,16.18511358441892,15,38.11189987365593,5.653497178790789,4.327525910513707,Tuesday,10,2024-10-22,True
EOLS,2024-10-23,6.06372673222308,5,36.240320617121405,4.415476353047354,2.979689886548948,Wednesday,10,2024-10-23,True
ADPT,2024-10-24,9.193251198132485,6,17.532446462685044,6.756547948433377,2.0752292610055147,Thursday,10,2024-10-24,True
RCRUY,2024-10-25,5.901730312309461,6,38.07865653120915,5.451065809718318,1.7593099486823394,Friday,10,2024-10-25,True
TDAY,2024-10-31,17.37302547276268,7,37.762239442856696,6.782645882856908,1.1547511913849913,Thursday,10,2024-10-31,True
MAMA,2024-10-31,6.169465488253748,6,33.684226392821856,4.265153244419525,1.274570660932295,Thursday,10,2024-10-31,True
CZR,2024-10-31,-7.708085843929633,15,34.31786669754895,4.127232817964551,0.9327725172652384,Thursday,10,2024-10-31,True
AOSL,2024-11-01,-21.443439831453208,4,29.717402809849176,5.011308823095463,0.618366058640984,Friday,11,2024-11-01,True
ABEO,2024-11-04,6.688800437963876,3,37.11339900669044,5.187702250732269,2.222312781466858,Monday,11,2024-11-04,True
BW,2024-11-04,11.612498774882912,2,24.28571915182549,9.19827468364504,3.5507378176359685,Monday,11,2024-11-04,True
RSI,2024-11-05,6.396149137689017,1,31.25000215740764,4.980352750369101,1.8881142442031584,Tuesday,11,2024-11-05,True
COGT,2024-11-05,-11.10000177560988,10,34.33179064344604,7.454926417016821,1.0830966059714089,Tuesday,11,2024-11-05,True
BVS,2024-11-05,-4.028916361762239,29,34.937234968781965,8.314402014485928,3.5771155666505114,Tuesday,11,2024-11-05,True
RCRUY,2024-11-05,10.158097945211855,2,26.21726377749941,5.116916136780294,1.305469479593943,Tuesday,11,2024-11-05,True
AUR,2024-11-05,16.14946659318342,13,38.20861668326659,10.590222153057342,2.3308329516192163,Tuesday,11,2024-11-05,True
CLMT,2024-11-06,6.984132769951858,2,35.16340599418159,6.388030799211292,2.260658842444044,Wednesday,11,2024-11-06,True
EOLS,2024-11-07,-4.4644482760484685,1,32.32168555355254,5.734427968506861,0.6463279428202404,Thursday,11,2024-11-07,True
FNKO,2024-11-08,5.8538654525943805,21,34.25076607391955,4.921793321167503,2.8274697675441964,Friday,11,2024-11-08,True
QTTB,2024-11-08,-27.419385964306425,7,39.035590966467176,7.548189419701049,3.3180006241651974,Friday,11,2024-11-08,True
PRMB,2024-11-08,9.676528645446806,4,20.87719252023905,4.379080896582801,1.6064627874486033,Friday,11,2024-11-08,True
SSRM,2024-11-11,-3.8195617780117375,1,29.71886110693116,5.942937644698837,0.5001267185992212,Monday,11,2024-11-11,True
ANNX,2024-11-11,-21.84260828838784,7,34.21051285492375,4.800171239608211,3.382929194022257,Monday,11,2024-11-11,True
SKE,2024-11-11,17.072600035614673,29,20.73169517291092,5.24239671933027,3.505415093536456,Monday,11,2024-11-11,True
PRM,2024-11-12,9.994214080319482,8,38.05970507781127,4.68260429624816,4.074624735947781,Tuesday,11,2024-11-12,True
CMP,2024-11-13,6.446408629903989,2,38.17829371788216,5.759599876376061,0.6284449956820076,Wednesday,11,2024-11-13,True
BHVN,2024-11-13,-18.28956138138711,29,38.69210520711076,4.838983895650319,3.372470877364956,Wednesday,11,2024-11-13,True
AURA,2024-11-14,-15.129896531600432,20,36.23188591403983,5.959197048050643,2.54169174307904,Thursday,11,2024-11-14,True
AVBP,2024-11-14,-5.03846372305081,29,39.96655652173736,6.739983302332554,2.919530594900525,Thursday,11,2024-11-14,True
ABEO,2024-11-14,6.314491398658789,13,34.63686558228136,5.429249079268756,2.1037616374515125,Thursday,11,2024-11-14,True
SG,2024-11-14,12.121296100067015,5,39.79701415593227,7.692419136442137,1.00051426348541,Thursday,11,2024-11-14,True
SGMT,2024-11-15,19.15694487308824,12,32.880437227900075,11.469134672139594,1.293910033346257,Friday,11,2024-11-15,True
EWTX,2024-11-15,9.524677911671684,31,39.09395815530731,5.892279200906832,5.0783634253884,Friday,11,2024-11-15,True
LPTH,2024-11-15,9.105751240184814,7,29.310357586058075,5.474619065109904,1.0550977020980046,Friday,11,2024-11-15,True
AEVA,2024-11-15,8.4106840107553,7,33.18385643774373,8.09691878662137,1.6890989804913954,Friday,11,2024-11-15,True
REPL,2024-11-15,26.44000058809916,7,35.01198370886205,6.483844366221117,2.00712568431092,Friday,11,2024-11-15,True
NRIX,2024-11-15,-9.048039612601846,18,35.44929538004922,6.9303592650496455,1.404419247487558,Friday,11,2024-11-15,True
CART,2024-11-18,9.554963746855146,16,36.96106141510691,4.627245546109606,2.272012255947089,Monday,11,2024-11-18,True
ULCC,2024-11-19,18.67257667634585,22,37.83784025363067,8.541936652292424,0.7071225142400325,Tuesday,11,2024-11-19,True
ZIM,2024-11-25,-11.075304210530108,7,38.78261084062718,7.4208056487067315,1.3361658850830245,Monday,11,2024-11-25,True
CRVS,2024-12-04,-41.62802035376212,14,39.8058253321883,8.183496060944693,5.391283808402011,Wednesday,12,2024-12-04,True
S,2024-12-05,-11.598795588622057,13,39.0997352125012,5.07405772057758,1.4598289822061072,Thursday,12,2024-12-05,True
NEXT,2024-12-09,-6.57343980857464,9,28.97726249082531,4.536702994350184,0.9076419287853282,Monday,12,2024-12-09,True
LIND,2024-12-09,-5.211164262766906,30,39.30231792306448,5.2729441985282826,4.2765784306391925,Monday,12,2024-12-09,True
FLYW,2024-12-10,-12.975064327459156,31,33.333333256325645,4.100216915157155,2.958101521530146,Tuesday,12,2024-12-10,True
AMLX,2024-12-10,-22.57228774826721,31,36.398476337521046,9.81845546135219,3.382170467373125,Tuesday,12,2024-12-10,True
ZVRA,2024-12-12,-8.959002465655013,33,37.80917732781085,5.106935705839458,3.5243083064904277,Thursday,12,2024-12-12,True
ZYME,2024-12-12,13.098893186132964,11,37.44075399257701,5.515951698105687,1.6164517430320209,Thursday,12,2024-12-12,True
UAA,2024-12-13,-8.364361322392238,26,38.04714597643349,5.419065343032139,1.7651843346079794,Friday,12,2024-12-13,True
CMP,2024-12-13,-13.509806035356196,6,33.01343427678067,6.221236668197888,1.334821376920066,Friday,12,2024-12-13,True
TTI,2024-12-13,4.577824356323298,5,30.851074972833477,4.872290587801139,1.3920783463217583,Friday,12,2024-12-13,True
UA,2024-12-13,-5.694500714540482,6,34.873944492169755,4.86275392288248,1.195138907158525,Friday,12,2024-12-13,True
ACRS,2024-12-16,-17.070529592403695,31,28.054300563870044,11.987659265689125,3.821626947095381,Monday,12,2024-12-16,True
CLMT,2024-12-16,7.770220938642349,2,31.86814560610924,5.697925395944415,2.0449780416106136,Monday,12,2024-12-16,True
MAMA,2024-12-17,-9.281818181818185,2,35.57951524483228,6.923231269898531,0.8920339645293728,Tuesday,12,2024-12-17,True
CLMT,2024-12-18,6.079976879393217,13,38.62434803054886,5.938231961297564,2.2597236984157334,Wednesday,12,2024-12-18,True
SPIR,2024-12-18,17.76762442819563,8,17.086329102947715,6.94839037038051,1.90004291399652,Wednesday,12,2024-12-18,True
UNIT,2024-12-18,7.052265731083055,30,39.54802754163284,4.850546851703984,3.511869538262206,Wednesday,12,2024-12-18,True
MGTX,2024-12-18,6.454295911578718,2,37.80068580823854,6.280054457740526,2.323530319710517,Wednesday,12,2024-12-18,True
PBI,2024-12-18,2.139250612991877,34,27.55100680590453,4.480197548388146,1.7801021395082282,Wednesday,12,2024-12-18,True
AEVA,2024-12-18,12.90698702062924,5,26.530621985358565,9.007089401906553,1.3351824535726422,Wednesday,12,2024-12-18,True
TTI,2024-12-18,-4.150843732379586,5,34.951468645348385,5.286138160510472,0.6430489360035107,Wednesday,12,2024-12-18,True
PACK,2024-12-18,-9.406741100050862,20,35.9223410895665,4.612933511166703,1.6336659781727574,Wednesday,12,2024-12-18,True
AVBP,2024-12-18,8.122413427586162,16,33.06369442093853,5.925901265781701,0.99058072050049,Wednesday,12,2024-12-18,True
CTOS,2024-12-18,4.161539305707235,34,7.194267730793456,5.021307266163849,1.7748342046157908,Wednesday,12,2024-12-18,True
ABEO,2024-12-18,6.285513645927324,15,11.000013197440254,4.337063207690544,0.8463821976168875,Wednesday,12,2024-12-18,True
DRS,2024-12-18,8.808507524120559,27,39.88005718432439,4.33486476592874,2.327712368512848,Wednesday,12,2024-12-18,True
BLFS,2024-12-18,5.514857881144848,2,35.190208803377345,5.608839546905629,1.0351474876704907,Wednesday,12,2024-12-18,True
LFST,2024-12-18,3.759362785839985,8,39.999995192025786,4.375824778291118,2.3132187608954387,Wednesday,12,2024-12-18,True
GEO,2024-12-18,5.916362276160489,1,34.45040221721199,5.301545389945352,6.953561304581191,Wednesday,12,2024-12-18,True
BVS,2024-12-18,-10.180579648841109,20,29.80768779875024,6.004134161958031,1.8573437307102696,Wednesday,12,2024-12-18,True
CORZ,2024-12-18,5.469070302165601,34,31.307335950223248,8.150853117548255,2.60355833053485,Wednesday,12,2024-12-18,True
TALK,2024-12-18,1.4165110657472773,34,33.03569980788886,5.836078856786262,3.432873057231212,Wednesday,12,2024-12-18,True
OMCL,2024-12-19,-4.183398246493902,34,34.93149998186756,4.143309250700825,2.9808005175478973,Thursday,12,2024-12-19,True
SMTOY,2024-12-19,8.41399191822452,34,39.99999915471657,5.09623574320749,1.6955483098885813,Thursday,12,2024-12-19,True
TEO,2024-12-19,13.241864591963754,8,33.57531155074773,8.013385967210375,3.255120746670185,Thursday,12,2024-12-19,True
VCEL,2024-12-19,4.234140387660711,4,32.05850682862523,4.524742711800597,2.723219944274053,Thursday,12,2024-12-19,True
WTTR,2024-12-19,14.724824403277534,27,19.47367713812521,4.051721942221582,1.7943347558838605,Thursday,12,2024-12-19,True
MGNI,2024-12-19,6.491773010653314,12,38.6411820525268,4.836275929847028,2.5428060214457933,Thursday,12,2024-12-19,True
NEO,2024-12-20,6.347376730183731,17,33.939394777519865,4.227996330555035,1.7952931075299174,Friday,12,2024-12-20,True
SGHC,2024-12-24,6.908272636698679,29,31.016050048337704,4.374757959432246,7.533993732276795,Tuesday,12,2024-12-24,True
RNG,2024-12-27,-8.942286885090036,14,26.70454870314491,4.201287987949247,1.815499499734615,Friday,12,2024-12-27,True
EVC,2024-12-30,4.344810859362917,7,32.25806502819228,5.356608785165172,1.4395325609640397,Monday,12,2024-12-30,True
TBLA,2024-12-30,6.365243348800181,7,33.67346841020755,4.163937843501939,1.4500555972151503,Monday,12,2024-12-30,True
SKE,2024-12-30,5.334068697617049,3,37.547893638877525,4.454816813750984,2.8304781472026885,Monday,12,2024-12-30,True
EWTX,2024-12-30,-10.926651832281344,11,39.83402097045039,7.300168946530388,1.2654464602565478,Monday,12,2024-12-30,True
VCEL,2024-12-31,3.239464149313833,2,36.99704177908747,4.139599921398029,2.8129551648061395,Tuesday,12,2024-12-31,True
VCEL,2025-01-02,2.5807392971127943,1,35.99203434365468,4.13584600846974,2.868556889926928,Thursday,1,2025-01-02,True
AUR,2025-01-02,48.112300522793326,5,34.98818661534966,9.324962765678029,2.233501815168049,Thursday,1,2025-01-02,True
FSLY,2025-01-02,11.091627934994834,21,31.891902777825702,6.665345605418029,2.6214750230632893,Thursday,1,2025-01-02,True
PRM,2025-01-06,5.8971989329094034,2,38.157909420994216,4.076412568437798,1.831676604112273,Monday,1,2025-01-06,True
FIVN,2025-01-07,-6.73074918764774,9,28.247148186061352,4.012488436718896,1.420658164909941,Tuesday,1,2025-01-07,True
PRM,2025-01-08,6.150074979660778,2,35.05745600364213,4.653102083572915,1.2966372183376775,Wednesday,1,2025-01-08,True
NVCR,2025-01-08,-23.21397399751378,30,29.004613289199497,5.665196712922141,5.427008501800823,Wednesday,1,2025-01-08,True
WBD,2025-01-10,11.010429273397492,21,31.47409902024532,4.579256171050998,2.6676397996974845,Friday,1,2025-01-10,True
HAPN,2025-01-10,10.833136666193225,7,37.61329730230384,6.093217474340467,2.814740063729257,Friday,1,2025-01-10,True
TBLA,2025-01-10,8.294323780583248,20,28.947372015557093,4.322763700489855,0.5484909108681307,Friday,1,2025-01-10,True
QURE,2025-01-10,20.555392825670125,27,38.80421712369837,10.362352699209763,4.316932363754812,Friday,1,2025-01-10,True
PRCH,2025-01-14,6.295739000297015,29,39.80582371397424,11.13803185096875,4.0498738270531085,Tuesday,1,2025-01-14,True
MGTX,2025-01-14,6.197410156069556,3,39.56043436165133,6.739926391335661,1.7519779799187882,Tuesday,1,2025-01-14,True
ZVRA,2025-01-16,4.990266887807662,11,38.85135122201856,5.103183119562385,1.1735123763251278,Thursday,1,2025-01-16,True
MGNI,2025-01-16,7.520139346050287,6,38.10408342008224,5.112012603914298,1.1911061958859854,Thursday,1,2025-01-16,True
TRVI,2025-01-17,8.275559951081064,17,38.09524021585803,8.354844910050026,2.004506407824172,Friday,1,2025-01-17,True
YPF,2025-01-24,-11.370454396019603,31,33.30274570086121,4.257726032631444,7.166238510327693,Friday,1,2025-01-24,True
AEVA,2025-01-27,12.275258240050112,4,20.918364094405533,8.15252533705737,1.4669256697022637,Monday,1,2025-01-27,True
AIP,2025-01-27,10.00822667134429,3,29.645087582738896,7.313855061594674,2.5860393860279176,Monday,1,2025-01-27,True
ACRS,2025-01-28,5.233886291002133,3,33.3333322222212,7.959699296775271,2.5286031955657164,Tuesday,1,2025-01-28,True
KOD,2025-01-28,-32.64615692004493,23,35.51637463937597,11.612904948726491,2.966784932959197,Tuesday,1,2025-01-28,True
TENX,2025-01-29,4.27503005481204,5,39.16084670568477,5.498677138354534,4.882525323309517,Wednesday,1,2025-01-29,True
EXTR,2025-01-29,-3.6841482219084583,5,33.07691693893565,4.102886448890177,0.6769449704297053,Wednesday,1,2025-01-29,True
HAPN,2025-01-29,-10.3147020138136,5,36.14814968486984,6.27911177125588,1.5462697915383474,Wednesday,1,2025-01-29,True
PUMP,2025-01-30,-9.321306193834934,26,36.77418861890254,4.831481762153222,1.67245441356532,Thursday,1,2025-01-30,True
AIP,2025-02-04,-12.529421729289272,27,36.70032828895834,8.206033552732201,1.2894009748558153,Tuesday,2,2025-02-04,True
BBAR,2025-02-04,5.840634082837752,2,39.82683583462996,6.278849366898581,5.4477935444726375,Tuesday,2,2025-02-04,True
TENX,2025-02-04,7.382067263708689,1,27.46115716381243,5.7713591901787735,4.206135122167305,Tuesday,2,2025-02-04,True
GEO,2025-02-04,-10.27394683265587,29,38.42143918907773,6.06151033372063,4.925077280687518,Tuesday,2,2025-02-04,True
TEO,2025-02-05,9.248834200810684,20,33.70287679926541,6.617951197244677,2.5246393430852416,Wednesday,2,2025-02-05,True
DRTS,2025-02-05,-15.546084358958137,29,34.50291839430459,8.63129601230157,2.573105549713665,Wednesday,2,2025-02-05,True
AXGN,2025-02-10,3.1995342721608013,4,34.86681790492459,4.620572978418813,4.989787685890542,Monday,2,2025-02-10,True
QURE,2025-02-10,-8.549415794090807,29,38.26247897875816,7.926336386268627,4.257279033062597,Monday,2,2025-02-10,True
VIR,2025-02-10,-13.72591089367518,17,39.78388480956576,8.422221954262813,1.0170830351301825,Monday,2,2025-02-10,True
BBAR,2025-02-10,-16.062495743675896,29,35.861317714863304,6.617456494499178,4.691045675982918,Monday,2,2025-02-10,True
NVCR,2025-02-10,-3.1993054519777617,15,12.605639548058916,5.721473423402615,0.6508169637993735,Monday,2,2025-02-10,True
ACRS,2025-02-11,-11.552272481218848,16,31.818182398424057,8.131095600413513,1.1646276399134483,Tuesday,2,2025-02-11,True
NEXT,2025-02-12,9.91520578134236,6,36.96276614929229,5.643786574411228,2.4386839408792844,Wednesday,2,2025-02-12,True
DRS,2025-02-13,-9.798601265801013,1,27.836038614549707,4.015784635449171,0.8411043529049935,Thursday,2,2025-02-13,True
RCRUY,2025-02-13,-4.853499766095438,8,35.88958071761921,5.188247830101219,0.739009194241186,Thursday,2,2025-02-13,True
LPTH,2025-02-13,-30.345260489455796,25,39.08045772321053,11.240246095773944,2.864809812859909,Thursday,2,2025-02-13,True
VCEL,2025-02-20,-8.826979047120815,7,34.14634382147078,4.299995451554919,1.31213627184319,Thursday,2,2025-02-20,True
CTOS,2025-02-20,-6.860003308057652,4,38.497653169939454,4.828835310838525,1.2980477888592894,Thursday,2,2025-02-20,True
JBIO,2025-02-20,4.847245763998783,4,24.999988131362585,4.261361037821404,1.2221005982252404,Thursday,2,2025-02-20,True
AEVA,2025-02-21,-6.587467890475509,4,37.77779033713946,7.069728738312425,0.5486695304987279,Friday,2,2025-02-21,True
WRBY,2025-02-21,-15.964947050877024,20,20.583475513420424,4.918468548301547,3.643577078154353,Friday,2,2025-02-21,True
PL,2025-02-21,-23.91870982442893,28,33.033025927942035,9.472488637479524,3.5848101212200736,Friday,2,2025-02-21,True
NEXT,2025-02-25,10.466477928734172,3,34.11079538206293,5.835840270453893,1.794186798731462,Tuesday,2,2025-02-25,True
SGHC,2025-02-25,-7.884614412649822,28,30.80806112947664,4.501101638583388,6.9035068273394256,Tuesday,2,2025-02-25,True
PRCH,2025-02-25,27.740368166099373,1,33.840303588743,10.384725285456277,2.082501736334077,Tuesday,2,2025-02-25,True
YPF,2025-02-25,-11.086896961165907,13,31.707316158720573,4.840921709965261,2.625212205381472,Tuesday,2,2025-02-25,True
RSI,2025-02-25,-12.755312975704236,2,36.011084214241066,6.486468808758393,1.129522487419416,Tuesday,2,2025-02-25,True
FNKO,2025-02-25,-9.592308071930606,6,34.659085537361136,4.1710409279898215,2.181392733013517,Tuesday,2,2025-02-25,True
FIVN,2025-02-25,-6.725868345960838,3,33.36151742600784,6.044638975761858,0.9950924540461114,Tuesday,2,2025-02-25,True
SMTOY,2025-02-25,5.479362683694792,10,25.95629175949695,4.002343128776346,0.8158004860294936,Tuesday,2,2025-02-25,True
TTI,2025-02-25,-16.525118380642372,7,32.63159643041604,4.908437125547798,2.440463169558237,Tuesday,2,2025-02-25,True
PCRX,2025-02-25,3.843760074847096,1,39.31133479977176,4.472273531778086,5.864138255844628,Tuesday,2,2025-02-25,True
REPL,2025-02-27,-7.276418212182604,7,36.71947801953525,7.361653260025134,0.916022387655246,Thursday,2,2025-02-27,True
NVST,2025-02-27,-4.425378281196577,4,33.040403566337034,4.164329015584703,0.6441485590251016,Thursday,2,2025-02-27,True
AAL,2025-02-27,-8.313003260936133,5,15.718192282082626,4.126619823826015,1.2783007635726902,Thursday,2,2025-02-27,True
EFXT,2025-02-27,-4.012979458692771,4,19.591823276857284,4.320383580959515,0.5695238646039097,Thursday,2,2025-02-27,True
BFLY,2025-02-27,-32.071583138987044,11,37.45318449475357,9.888131692126766,3.1791753027704384,Thursday,2,2025-02-27,True
ULCC,2025-02-28,-16.36437489892046,10,29.263561872101363,7.746911981125451,2.126294989388529,Friday,2,2025-02-28,True
MGNI,2025-02-28,-7.0416033302765815,3,11.538477190565304,6.88122184068711,0.7079702152239419,Friday,2,2025-02-28,True
